date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-08-02,137.99860119428695,2466.473674554809,-2328.475073360522,661960.2963054184,3.8272686219504575e-05
2019-08-05,828.297283439527,847.17022951107,-18.872946071543097,677333.0178143564,3.1349687917665046e-05
2019-08-06,1521.951201967233,171.75331810552464,1350.1978838617085,679696.7117533272,3.7985995859914216e-05
2019-08-07,1860.5131527711123,2575.210002768314,-714.6968499972021,683287.0043619527,3.765095712552744e-05
2019-08-08,1223.0706888985635,1224.804369928789,-1.7336810302253696,701638.7407020868,4.563051785084231e-05
2019-08-09,1740.644216392015,-2916.799936229491,4657.444152621507,687762.98282066,3.81311573497829e-05
2019-08-12,7633.392648869292,5271.072180622368,2362.320468246925,693492.7138604538,3.717117671350121e-05
2019-08-13,3717.5094221145073,5981.390157264383,-2263.880735149875,709499.4571611704,4.414272551548477e-05
2019-08-14,3994.401872343545,-3550.07491913799,7544.476791481536,727779.40762102,5.016726648283412e-05
2019-08-15,1746.4721662319932,4330.474651692434,-2584.0024854604408,728775.6917084543,5.0839143499114195e-05
2019-08-16,1415.4786833153998,221.22585710625677,1194.2528262091432,729404.7356260659,5.356858040225911e-05
2019-08-19,1286.9075845456941,1240.0737456727109,46.833838872983655,737417.9582046022,4.101175283909809e-05
2019-08-20,2396.1024082219524,2289.9951787817654,106.10722944018708,739886.6120645986,4.8488356729348325e-05
2019-08-21,352.63804013763786,841.3003698874263,-488.6623297497884,731009.916974782,4.497023228726041e-05
2019-08-22,-800.5206127277334,1548.3565123881538,-2348.877125115887,732135.00776667,5.3311918486988674e-05
2019-08-23,6080.281433191542,5520.385967831831,559.8954653597114,754082.8074521627,5.42114271834751e-05
2019-08-26,-424.69022845692933,-2135.5921549795858,1710.9019265226561,748397.5426675227,5.082308705177898e-05
2019-08-27,2907.1601754991175,2308.991969055219,598.1682064438984,747113.1832549793,5.4400869868279174e-05
2019-08-28,3558.72501929731,4856.252895790184,-1297.527876492874,720997.2950616038,4.095857365948192e-05
2019-08-29,568.5247445638444,502.23195386927074,66.29279069457374,697854.8143275344,3.8821343641081526e-05
2019-08-30,23.328774384802614,1026.5720440257317,-1003.2432696409289,690814.1495934395,4.389260463905098e-05
2019-09-03,-1452.8312397159973,-8188.876240850265,6736.045001134268,681007.5741499126,4.282352289180225e-05
2019-09-04,203.8548554091741,-149.43533371912108,353.2901891282952,665080.2007384406,5.4106833800324723e-05
2019-09-05,1537.9167995279051,2601.03918708256,-1063.122387554655,663955.1949864493,5.4195294287866935e-05
2019-09-06,1549.1285929455084,-1305.2075381552509,2854.3361311007598,640636.9949137729,5.2684327290316836e-05
2019-09-09,3236.5432795003017,2817.5180595233464,419.025219976955,638339.4617085689,4.064329922897468e-05
2019-09-10,748.6647135458287,365.92574154056484,382.73897200526403,633436.5412103615,4.0306289307355426e-05
2019-09-11,1766.6696529268133,1900.6209442481581,-133.9512913213446,620900.5098955184,3.5371678166135984e-05
2019-09-12,1809.2454507628543,1502.3963187450054,306.849132017849,613257.5125241245,4.533535307071258e-05
2019-09-13,1060.551640027732,-46.28668969773606,1106.8383297254682,606360.0885106941,3.071784438767399e-05
2019-09-16,957.2707244710139,421.68420508485553,535.5865193861584,599373.0319231326,4.7215857946017216e-05
2019-09-17,1832.0458391434677,664.8615372259094,1167.1843019175583,596495.8373187955,3.831992953899746e-05
2019-09-18,830.245773791812,974.1339937256619,-143.88821993385008,446019.8130664569,4.4695089014837654e-05
