stock,date,pnl_mid,pnl_sim,impact_cost,turnover,abs_position_mean,abs_position_max,max_impact_dislocation,n_bins
AMGN,2019-03-12,21.24574081253254,-77.0757634026669,98.32150421519944,10122.205324246037,63.69288250603871,161.95847697202316,1.7002217999961383e-05,2270
AMGN,2019-03-13,-146.7514157739581,-110.31956256379439,-36.431853210163695,10400.467993800758,35.44129404178542,135.34477606251997,1.618995745876655e-05,2270
AMGN,2019-03-14,17.92621918537848,-33.138026060831095,51.06424524620957,10071.589940113448,38.54359526173488,145.36924571777956,1.4452389391477345e-05,2225
AMGN,2019-03-15,41.60219837912918,514.645079688144,-473.0428813090149,10403.980431228214,63.550361236612154,217.96648022462276,2.279257314229101e-05,2281
AMGN,2019-03-18,-15.817487743953777,17.31217881985448,-33.12966656380826,10484.200351164225,73.32969827694976,190.14530477336353,1.5355105138843772e-05,2295
AMGN,2019-03-19,39.0840450535961,-24.17467908196114,63.258724135557244,10595.038983194005,35.10995369585752,126.17947146752076,1.2003375799575303e-05,2267
AMGN,2019-03-20,-138.16525893026213,-37.19892277102349,-100.96633615923864,10292.885597248916,54.31727362636368,156.01159871205354,1.7745712562708017e-05,2204
AMGN,2019-03-21,-157.55497007348646,-210.38375166310934,52.82878158962288,10769.719588397034,56.46260230741698,191.07628954933227,1.9874870366829142e-05,2293
AMGN,2019-03-22,132.40154171750024,262.5416625839684,-130.14012086646815,10981.509672812776,59.550437470590516,186.53346815772056,1.5101176245058134e-05,2310
AMGN,2019-03-25,28.47813757544118,167.94903539557603,-139.47089782013484,10784.911475253248,69.63979493836827,203.2384588321158,1.4006966916499153e-05,2307
AMGN,2019-03-26,-31.408813520330575,-16.748687932509092,-14.660125587821483,10813.017055656352,37.002118662148945,114.15631468066289,1.53685977870923e-05,2296
AMGN,2019-03-27,68.03796466574164,68.23865289594126,-0.20068823019961712,11252.380207277494,52.58972500575984,202.1247895912374,1.708779300434601e-05,2321
AMGN,2019-03-28,143.2123206530678,62.96777746890791,80.24454318415988,10946.170860194816,44.72491596966523,155.8495111565223,1.611676520236692e-05,2280
AMGN,2019-03-29,-46.93075015263784,-60.81275936040319,13.88200920776535,10858.700960485225,72.35261515804267,232.877045504059,2.1574499113777008e-05,2267
AMGN,2019-04-01,33.91879841308836,-15.926537715247374,49.84533612833573,10634.40143022827,50.874351573383024,138.91893125886804,1.2882631859115334e-05,2270
AMGN,2019-04-02,-31.872457978493856,-137.9517063232504,106.07924834475654,10868.627864884362,77.77900963242999,208.96241899603265,1.7648901451027788e-05,2246
AMGN,2019-04-03,-56.14235011529058,-62.15118489378257,6.0088347784919875,10799.039638148484,49.12488528572798,187.2891686554949,2.107183349785224e-05,2322
AMGN,2019-04-04,296.2496305439945,258.38780453963216,37.86182600436234,10102.198680670477,72.04713976297636,181.857378273077,2.199769868161777e-05,2234
AMGN,2019-04-05,-9.502601620293444,11.753567986910952,-21.256169607204395,10196.438174079643,68.74456498406128,155.59078550959353,1.5161250166075626e-05,2216
AMGN,2019-04-08,80.77702987905239,65.03116761289996,15.745862266152429,9738.656572735896,33.574571145836174,137.9575324394778,1.3019066562184928e-05,2205
AMGN,2019-04-09,-1.2250577099526367,6.13895569651439,-7.364013406467027,9519.452519383372,30.36654611325244,90.12613992532711,1.1594454466641335e-05,2149
AMGN,2019-04-10,49.72881827233586,22.81533269052356,26.913485581812296,9513.757929928306,56.27105921466781,178.30065606698147,1.9396968941287907e-05,2218
AMGN,2019-04-11,145.57514977215993,87.37940560276864,58.19574416939129,9890.453303913993,50.38909140703686,154.77882177401096,1.9634114899732373e-05,2264
AMGN,2019-04-12,9.436048344273754,26.919246700424992,-17.483198356151238,9111.859313093359,60.75719597645171,142.07354321181606,1.9726176825314984e-05,2184
AMGN,2019-04-15,88.65225111836348,94.23747267661048,-5.5852215582469995,8478.019585086393,51.24597722713276,132.98972900364183,1.808012930567246e-05,2078
AMGN,2019-04-16,-75.61406476426706,-26.04310535068049,-49.570959413586564,9312.170198981501,44.80623879338823,115.15730030598537,1.3563689791033712e-05,2273
AMGN,2019-04-17,173.090390059394,267.87580399569026,-94.78541393629627,9542.255022910704,67.49041774870042,189.62560811548752,1.70911174513589e-05,2302
AMGN,2019-04-18,-169.53972196765915,-199.52682091233072,29.987098944671573,10098.415542370989,53.320170752596425,126.2982130002556,1.5565917988036797e-05,2306
AMGN,2019-04-22,-55.0021061780088,-189.61740694082056,134.61530076281176,10127.387344886374,50.110552804123785,172.31245083429073,1.923020515100013e-05,2270
AMGN,2019-04-23,-36.39704633226741,102.308328763379,-138.7053750956464,10500.354082984399,65.03693220113486,204.24326482681204,2.522773937546461e-05,2304
AMGN,2019-04-24,-34.565996552503925,23.44834742473836,-58.014343977242284,10220.81347382169,57.75304393136441,145.72780861941226,1.8906655308148306e-05,2249
AMGN,2019-04-25,221.30617314302128,180.3953147228972,40.91085842012407,10081.729182454828,56.02469759272371,167.7892571454433,1.9806090489767172e-05,2236
AMGN,2019-04-26,55.650388626151724,102.86611310313391,-47.21572447698219,9984.58375603416,73.82488506338343,174.65608838064722,1.5491313436857562e-05,2203
AMGN,2019-04-29,259.4857900159719,-180.7499294638693,440.2357194798412,10105.163781703726,131.0168089922806,259.5825820409024,2.2230859733951574e-05,2215
AMGN,2019-04-30,-46.36297533976966,3.758112396473118,-50.12108773624278,10764.716234589372,44.339741405802684,135.91420608258437,1.7672510736055583e-05,2292
AMGN,2019-05-01,262.9842251569232,385.0956016069826,-122.11137645005942,11209.114784993566,66.30230297218026,220.13623137,2.2812967748544974e-05,2308
AMGN,2019-05-02,94.65996316973457,21.782168055215152,72.87779511451942,11195.591373804606,52.898455124289946,149.7590787530233,1.793312314140211e-05,2308
AMGN,2019-05-03,-13.224622689077641,-81.34104763439112,68.11642494531347,10656.60213354312,63.99517510235208,213.64570699296488,2.4092558878345928e-05,2201
AMGN,2019-05-06,87.36396547456053,467.12243843147456,-379.75847295691403,11162.630106846105,61.602345505008365,268.26599071493143,3.4213608769194816e-05,2309
AMGN,2019-05-07,56.94520122156446,-44.42282517191214,101.3680263934766,11312.507989732878,62.314612590366785,167.48761651950306,1.7652804116665265e-05,2316
AMGN,2019-05-08,197.16866722040956,230.5029833654001,-33.33431614499054,11748.388734205175,48.32197264859917,130.1825677039202,1.730174583960064e-05,2316
AMGN,2019-05-09,-23.217727843258807,92.68915844169635,-115.90688628495516,12031.317987710801,37.96019546427356,136.94685515633324,1.9639303110952726e-05,2330
AMGN,2019-05-10,209.29248546050803,212.69373981862321,-3.4012543581151817,11795.792783106623,50.82159152574865,165.35597085672367,1.9473152390086923e-05,2313
AMGN,2019-05-13,47.58294838004862,144.7170269635514,-97.13407858350278,12022.43265585259,24.22250450589178,99.18227777116924,1.3276888452496402e-05,2331
AMGN,2019-05-14,-161.94979172044512,-95.06000031337325,-66.88979140707187,11804.050764278192,54.10786876479808,217.21914758086504,2.366476019080402e-05,2291
AMGN,2019-05-15,118.0634429151327,31.635721352097878,86.42772156303482,11869.359011384598,70.32333099705994,260.5871575680424,3.328749063086293e-05,2298
AMGN,2019-05-16,-89.48104241922485,-68.73831927551967,-20.742723143705177,11792.882311830115,40.1969738875681,139.91176904139644,2.319228272456615e-05,2299
AMGN,2019-05-17,-80.6572853887267,82.50674998321034,-163.16403537193705,11485.212178456602,61.14491666801501,168.43716718624825,2.2440723290842155e-05,2293
AMGN,2019-05-20,-4.3034250909287834,-104.86653155197288,100.5631064610441,11511.57667295945,122.8853394974018,364.2299430634106,3.975054447072084e-05,2315
AMGN,2019-05-21,-56.10161546228529,10.283073841498563,-66.38468930378386,11101.507202731389,69.03162571934021,180.15750560908478,2.2256978097128662e-05,2293
AMGN,2019-05-22,-107.35866362394756,-54.649310149810304,-52.70935347413726,10754.168752705333,50.063548707310176,168.74939644600565,2.263692376321085e-05,2268
AMGN,2019-05-23,-79.10740276153395,2.1487659575716833,-81.25616871910563,11030.58928348383,40.45303632248958,140.71202805541543,2.1130545483554528e-05,2315
AMGN,2019-05-24,-18.367788010727452,-5.539771920656845,-12.828016090070607,10799.630623971512,40.823394765600504,115.17481230312714,1.9095556638617455e-05,2241
AMGN,2019-05-28,52.48477451343128,-117.14125836112373,169.62603287455502,10761.61823765045,68.4617430897126,181.94618073927685,2.4801233033374957e-05,2276
AMGN,2019-05-29,150.03474984256275,231.33407136026707,-81.29932151770433,10976.253911722175,55.806674861197685,211.40258001365342,2.5487470864538425e-05,2331
AMGN,2019-05-30,-64.9705726192668,6.932492978175585,-71.90306559744239,10383.234545177891,56.29063415000655,153.1060834220392,2.3386431950149215e-05,2288
AMGN,2019-05-31,61.30380259539146,174.33209136189492,-113.02828876650347,10167.865618593867,71.23952588594076,198.80346316391564,2.831008694870312e-05,2268
AMGN,2019-06-03,-245.4877343440491,52.79180060912498,-298.2795349531741,10775.787634303997,41.85386780933423,179.58653940632308,2.6419455798953728e-05,2329
AMGN,2019-06-04,-111.27220301679647,-14.769026227323195,-96.50317678947327,10826.340904738023,57.362972768654686,136.9768239749982,2.4429019767927014e-05,2298
AMGN,2019-06-05,33.772620209065266,106.58131377556779,-72.80869356650253,10409.508803223936,50.50781066156847,168.61490560048665,2.0264796092932906e-05,2278
AMGN,2019-06-06,-17.45888622418105,81.99152816304525,-99.45041438722629,10280.522003615255,55.829865204682804,146.13023102057477,2.534269766852602e-05,2259
AMGN,2019-06-07,-139.88687889234774,-56.49922260913935,-83.38765628320839,9989.043784539008,60.459906111784434,171.8491704214126,2.705841995258744e-05,2266
AMGN,2019-06-10,-47.43748890881781,-3.8739193139886936,-43.56356959482912,9971.291936109084,48.69603205270135,126.45032427836182,1.717486526572131e-05,2274
AMGN,2019-06-11,153.15898306515138,122.74642805943529,30.412555005716086,9989.295101631596,54.8322553094139,147.72158169947335,1.6890324221910627e-05,2229
AMGN,2019-06-12,32.17707734934421,157.25409165937393,-125.07701431002971,10041.636477679484,63.012038533105994,179.0688855258069,2.425442503342457e-05,2272
AMGN,2019-06-13,59.69004228137123,32.728310680655724,26.961731600715503,9252.30032523425,66.63804916390407,166.84194483857928,2.3335798050053412e-05,2149
AMGN,2019-06-14,44.83142656738548,117.99291663544987,-73.1614900680644,9307.178536385447,44.74855720860305,128.9814254544599,1.9258887512479355e-05,2224
AMGN,2019-06-17,41.83924419337987,8.242384865203903,33.59685932817597,9222.431578361624,46.91817538845157,144.93180729456262,2.2114526443453702e-05,2227
AMGN,2019-06-18,25.59964288155605,76.06820989510439,-50.46856701354834,9347.475789864338,44.20141025781909,140.83639953302148,1.7997068206904104e-05,2245
AMGN,2019-06-19,-6.713511539166078,118.92721085515868,-125.64072239432475,9002.740879812638,49.10137818229579,180.08998584643166,2.4446537383209044e-05,2198
AMGN,2019-06-20,-12.097973806482074,-74.03655139981629,61.938577593334216,9239.968940763287,86.15792320274396,214.4111544007986,2.088439200703945e-05,2281
AMGN,2019-06-21,43.72257308666788,-246.87393534940733,290.5965084360752,9103.999583905163,60.585755733918496,146.12604512037115,1.928385519258754e-05,2206
AMGN,2019-06-24,-91.78601134554926,-85.80281533418048,-5.983196011368776,9408.958357774212,48.98611561814252,142.54397160585603,1.5117743318199933e-05,2275
AMGN,2019-06-25,-110.94417747487242,5.6113088550343875,-116.55548632990681,9208.165439907907,48.52146121876172,127.62482660671553,1.5828331484102515e-05,2275
AMGN,2019-06-26,47.78454772665096,97.39094573376993,-49.60639800711896,8487.590359506563,37.221024540751436,144.8595837732121,2.0272089365042308e-05,2169
AMGN,2019-06-27,-94.54438451395583,-30.838746107796155,-63.70563840615968,8493.12430145377,71.5749170425556,159.7767567241077,2.3230655174091e-05,2196
AMGN,2019-06-28,13.094183159893866,14.140045754297688,-1.0458625944038218,8692.348389885263,36.77888462272053,131.60377135606436,1.8262986885704168e-05,2236
AMGN,2019-07-01,-45.176251407727236,88.77090200068545,-133.9471534084127,8453.061117408457,42.31365340433481,129.30893560830557,1.4534227130322981e-05,2249
AMGN,2019-07-02,-31.62589811147126,-49.18100983398024,17.555111722508983,8076.027982756837,61.07170670978627,132.827653103579,1.4978145272308836e-05,2219
AMGN,2019-07-03,48.992529109084586,79.53037900347535,-30.53784989439076,4340.071236233642,22.506741088679664,72.01176792827597,1.422470615721049e-05,1245
AMGN,2019-07-05,-94.74098551328834,-49.116593858522336,-45.624391654766,7640.585408414456,38.66417652559135,96.23057684258193,1.9620038169694194e-05,2162
AMGN,2019-07-08,-183.25776906028014,-14.214268418287844,-169.0435006419923,8126.646772944622,41.87494410318964,134.29690292093917,2.046838966356113e-05,2238
AMGN,2019-07-09,-49.729732915090835,-22.442952633924442,-27.286780281166394,7937.963259711896,32.371416427986965,129.65893536147394,1.8031015838834456e-05,2198
AMGN,2019-07-10,-61.51486274021095,-108.1720119648085,46.65714922459755,7706.460765883748,36.19799387579998,100.14056283479646,1.4235181030888895e-05,2200
AMGN,2019-07-11,18.6496663933265,204.7012627200599,-186.0515963267334,8040.488647308572,34.24555843146618,127.65804901744737,1.96330569756559e-05,2252
AMGN,2019-07-12,-12.780447257398066,-36.130873411102456,23.35042615370439,8431.877426753672,47.58272072018576,124.50280781594192,1.983182550882497e-05,2277
AMGN,2019-07-15,94.91298745643172,-17.25062921052274,112.16361666695445,8502.73484288755,38.43544883535028,119.02309666329418,1.5113805567505367e-05,2239
AMGN,2019-07-16,-22.133212854208892,168.62523184897853,-190.75844470318742,8753.616470112363,58.40255072959594,167.80092294712873,2.0890651520872898e-05,2304
AMGN,2019-07-17,52.63629081239955,193.44654253597042,-140.81025172357087,8286.417127323497,61.83318419127948,156.57621007809306,2.0900197054096188e-05,2208
AMGN,2019-07-18,57.90213299611669,56.11787560998747,1.7842573861292195,8211.508472414507,34.222409540562545,99.73839187121513,1.6561609508627935e-05,2212
AMGN,2019-07-19,-21.152878310764017,-19.280018873371205,-1.8728594373928118,7988.90658130356,40.071751208226885,106.97419992972439,1.6899164357116836e-05,2165
AMGN,2019-07-22,73.50213030751407,-70.59108426896893,144.09321457648298,8478.364644524321,77.35736608080474,183.87680113420032,2.5637896087520116e-05,2290
AMGN,2019-07-23,5.462584172664272,52.11304454966572,-46.65046037700145,8081.921018679967,51.67028143153998,148.42422810529263,1.6764590960935295e-05,2209
AMGN,2019-07-24,-7.203193376893184,-153.6776944649532,146.47450108806,8322.651553113694,35.697632911780474,134.48815095029423,2.0578459957254835e-05,2230
AMGN,2019-07-25,2.1127720428287944,50.29914697741663,-48.18637493458784,8092.207402472095,26.527797870919187,102.13332239068008,1.3974953169083176e-05,2207
AMGN,2019-07-26,-27.26719071066678,62.7307126536365,-89.99790336430328,8569.050312001697,39.6710672474654,138.91761674455947,1.704914631983948e-05,2236
AMGN,2019-07-29,-55.42184265974238,-15.273582445212686,-40.1482602145297,8611.43857248271,36.71633831975469,97.41405341590556,1.587244766657516e-05,2252
AMGN,2019-07-30,-97.16580454729343,-36.18961900863454,-60.976185538658896,8070.294622275322,67.58293329194717,222.2749341407566,2.8989095433662807e-05,2154
AMGN,2019-07-31,428.1732944871213,30.327778794668944,397.8455156924524,9340.82531427427,50.70156409441739,144.09541338033944,2.3351627611644086e-05,2318
AMGN,2019-08-01,-8.886514927797137,-136.86116278443657,127.97464785663944,9574.808324686372,41.54821150149589,131.58246739217708,1.513950648412222e-05,2317
AMGN,2019-08-02,44.24314504485967,210.14163337040614,-165.89848832554645,9635.331383832094,60.71264119144828,176.35592374561116,2.0294742616680767e-05,2297
AMGN,2019-08-05,4.40350025236647,103.70432882768228,-99.3008285753158,9793.060358247301,41.91458615809202,147.63892297579392,2.119590971339976e-05,2321
AMGN,2019-08-06,-239.70607987911012,-144.7265087912137,-94.97957108789643,9936.134659541889,63.84285005921717,183.30704818065078,2.308710332846685e-05,2307
