stock,date,net_pnl,gross_pnl,impact_cost,turnover,gross_notional,predicted_alpha,realised_alpha
AMD,2019-09-19,-196.81045577356605,-131.41026593165614,65.4001898419099,121807.06233629733,3722770.7333073397,27454.100398671635,-131.4102659316398
AMD,2019-09-20,-259.03845559511524,-211.2058536487715,47.83260194634374,122604.11963010792,3683301.2109211576,27919.39430232124,-211.20585364882635
AMD,2019-09-23,-223.81164569401258,-251.54504888484877,-27.733403190836185,117613.87728711341,3586083.917766057,26354.443218998775,-251.5450488848964
AMD,2019-09-24,-1009.6395555867143,-677.1332576590926,332.50629792762174,121846.45846280524,3630888.7166755646,26378.725703438464,-677.1332576591373
AMD,2019-09-25,346.46173039051035,253.40915666636852,-93.05257372414184,123751.57042306213,3607410.0341969603,27231.514867332004,253.40915666644986
AMD,2019-09-26,-152.93327213848283,151.10951166235543,304.04278380083827,122698.12420032306,3596551.391113702,27292.71202969353,151.10951166237595
AMD,2019-09-27,-384.5644102792111,-751.5640438731792,-366.99963359396816,123877.73721456502,3602290.5756149096,27118.120513648966,-751.5640438731358
AMD,2019-09-30,-205.38913413385012,-505.22585154699027,-299.83671741314015,124699.23231401414,3584978.350605877,28206.786801915223,-505.22585154694025
AMD,2019-10-01,-15.231247483582038,-265.08920050251106,-249.85795301892904,123282.48817776627,3564659.0740684364,27098.276857462908,-265.0892005026536
AMD,2019-10-02,52.42632259911122,192.87219380765345,140.44587120854223,122811.73839530046,3478152.5119248116,27091.050785428197,192.8721938076683
AMD,2019-10-03,-756.084061984866,-1272.4061462269035,-516.3220842420375,121053.18384305632,3423532.0641436656,27281.55273648623,-1272.4061462266218
AMD,2019-10-04,-10.889956035280548,-234.38258581237224,-223.49262977709168,118552.88424135561,3422586.5579964705,26766.936523118602,-234.3825858123859
AMD,2019-10-07,-52.52699361201087,-78.86091550404961,-26.333921892038745,116329.04459672232,3395728.728215699,26280.551714699493,-78.86091550427986
AMD,2019-10-08,-194.99894317339295,-176.37190295953934,18.627040213853604,115051.16316246206,3258643.150100489,25729.353504306215,-176.37190295956498
AMD,2019-10-09,119.31582188152396,70.70581066591643,-48.61001121560753,113474.15887708028,3238430.9200147483,24941.899032324123,70.70581066588922
AMD,2019-10-10,43.22406751659644,245.85304848504802,202.62898096845157,111752.717792075,3191113.50057685,25065.44240776867,245.85304848503148
AMD,2019-10-11,56.926283728905986,193.39214037689786,136.46585664799187,114453.342924364,3402684.538920871,25687.909648570312,193.39214037692534
AMD,2019-10-14,-110.03931659749506,284.2798723764772,394.31918897397225,115179.93563023115,3467470.6665602406,25765.535282153534,284.27987237647585
AMD,2019-10-15,116.148990177889,-235.63836501678048,-351.7873551946695,114358.54575309003,3510339.240662283,25773.761703752258,-235.63836501672836
AMD,2019-10-16,121.956556911131,-135.22917235734036,-257.1857292684714,114464.13502975955,3552686.313637696,25997.20773802933,-135.22917235740783
AMD,2019-10-17,-54.132818661149074,-64.04434560689087,-9.911526945741798,111779.23275069677,3477789.8258564495,24394.703535889457,-64.04434560691146
AMD,2019-10-18,494.8555432030407,1201.3043122015035,706.4487689984628,109795.02471765447,3386212.7880400326,24231.96952137296,1201.3043122014587
AMD,2019-10-21,-196.92743944825222,22.05630050885378,218.983739957106,111573.11164504719,3571904.6599349733,24486.74878332929,22.056300508837325
AMD,2019-10-22,59.16921475313706,178.94371478737034,119.77450003423328,106138.00959360549,3375019.447210565,23839.9865298876,178.94371478731813
AMD,2019-10-23,65.03305420606483,283.7463963935057,218.71334218744084,101257.49179435571,3176956.1965722204,22468.644703699578,283.74639639350795
AMD,2019-10-24,138.37046055769073,-35.75441414440452,-174.12487470209527,100787.2919931426,3194316.5042959056,22202.975912022455,-35.75441414440671
AMD,2019-10-25,426.2239636715242,259.58608733496044,-166.63787633656375,99664.41793752511,3247799.484939553,22384.7760408143,259.5860873349643
AMD,2019-10-28,163.13841335587122,-285.7353243473213,-448.87373770319255,100632.64357463198,3389543.276880418,23057.787513253956,-285.73532434738394
AMD,2019-10-29,83.19365471341919,-170.07817263112887,-253.27182734454806,102177.10750613973,3394468.8493896592,23046.6746925388,-170.07817263123778
AMD,2019-10-30,-30.375924987879074,466.14535518201654,496.5212801698956,105808.47818173986,3452416.185811434,24042.227209582437,466.1453551820227
AMD,2019-10-31,532.7244831753536,507.5119944001767,-25.212488775176894,106293.3271518576,3591708.080669423,23652.58740493625,507.51199440017916
AMD,2019-11-01,241.2679574314338,-755.3565703007945,-996.6245277322283,109303.99535614447,3802283.861665637,24834.89686055101,-755.3565703008502
AMD,2019-11-04,134.54741422576006,7.564793474895225,-126.98262075086484,113963.3521312223,4070510.021289089,26688.146374824588,7.5647934747954935
AMD,2019-11-05,352.531160753605,1844.937327878678,1492.406167125073,116174.13819393054,4274312.4225874655,25396.07683967097,1844.9373278786559
AMD,2019-11-06,99.29641565875028,209.02477461949388,109.7283589607436,118358.74711331155,4251646.029163634,26940.76756443381,209.02477461934095
AMD,2019-11-07,237.39572262622875,-395.00251083892823,-632.398233465157,118114.53036562612,4321610.305811263,26647.13643232156,-395.0025108389175
AMD,2019-11-08,155.81247201775795,71.17694221335789,-84.63552980440006,113884.87581164564,4135778.5996330474,25927.569211533308,71.17694221330251
AMD,2019-11-11,204.9386886773865,855.5543280393024,650.6156393619159,112175.07217029706,4068321.5553354877,25173.342261359747,855.5543280392162
AMD,2019-11-12,-67.21623490296669,-436.3581044884458,-369.1418695854791,113769.68646992292,4195429.697219229,25726.078068181538,-436.35810448838777
AMD,2019-11-13,771.7348568528396,-18.545197458816546,-790.2800543116562,115240.43205242784,4327299.616516451,25837.99681575352,-18.545197458968744
AMD,2019-11-14,-114.1775297991943,393.26123986011555,507.43876965930986,117744.69631490833,4490151.775380466,26657.3530183271,393.26123986012476
AMD,2019-11-15,-207.52567273746865,276.1928401961171,483.71851293358577,118151.05704351858,4577835.743515581,26712.093051282853,276.19284019613144
AMD,2019-11-18,309.94510559454324,-353.92064825002126,-663.8657538445646,117410.95050814375,4652429.777589587,26680.382779021296,-353.92064824987006
AMD,2019-11-19,-424.2158524598874,-1654.2648901185503,-1230.0490376586629,122006.14333079197,4978371.422526989,27446.357827527925,-1654.2648901184134
AMD,2019-11-20,81.22437780055824,580.1481961609805,498.9238183604223,124183.46530547514,5091321.7225111015,28372.489224262477,580.1481961610772
AMD,2019-11-21,298.173580869428,488.1817668589143,190.00818598948626,129419.85186482422,5117729.177638136,29844.13941334734,488.1817668587398
AMD,2019-11-22,-194.75867089964953,-749.7851691257474,-555.0264982260978,128645.42224784558,5037431.759746548,28811.26691239675,-749.7851691258636
AMD,2019-11-25,-70.03687521972273,-440.0647677749402,-370.0278925552175,127122.28910958243,5065829.285391647,29202.92240543214,-440.0647677749629
